4,2,2,1,96.0689,35.2037
2,3,0,1,90.8838,31.7190
1,1,4,1,96.8650,41.5595
3,2,0,1,94.7751,31.1611
4,3,3,2,96.2520,34.0987
2,3,3,2,96.6080,32.0819
2,3,2,3,94.7559,27.2892
2,0,0,1,93.9988,30.2068
3,1,1,3,95.8301,25.9536
4,2,4,2,96.4300,39.9290
